Instrument,Date,Open,Close,High,Low,Pre_Close,Change,Pct_Chg,Volume,AMount,Turnover_rate,Turnover_rate_f,Volume_ratio,Pe,Pe_ttm,Pb,Ps,Ps_ttm,Dv_ratio,Dv_ttm,Total_share,Float_share,Free_share,Total_mv,Circ_mv,Adj_factor,Vwap,Intra_tail_ratio,Intra_returns_skewness,Intra_returns_kurtosis,Intra_price_vol_corr,Intra_downside_ratio,Up_limit,Down_limit,Mfd_buyord,Mfd_sellord,Mfd_volinflowrate,Mkt_class,Ind_class_l1,Ind_class_l2,List_date
600418.SH,2024-01-16,14.19,14.26,14.53,14.05,14.2,0.06,0.4225,551205.0,787520.0,2.5238,3.514,1.48,,,2.3544,0.8534,0.7264,0.0,,218401.0,218401.0,156861.0,3114400.0,3114400.0,6.347,14.2872,0.108852,0.528339,0.674388,0.570105,0.381343,15.62,12.78,153032,127217,0.09362301840834829,1,23,89,2001-08-24
600418.SH,2024-01-17,14.16,13.77,14.25,13.77,14.26,-0.49,-3.4362,427553.0,598097.0,1.9577,2.7257,1.04,,,2.2735,0.8241,0.7015,0.0,,218401.0,218401.0,156861.0,3007380.0,3007380.0,6.347,13.9888,0.25406,-0.191846,-0.0414062,-0.306784,0.717698,15.69,12.83,84804,129243,-0.2075242286777592,1,23,89,2001-08-24
600418.SH,2024-01-18,13.63,13.9,13.92,13.48,13.77,0.13,0.9441,537896.0,737248.0,2.4629,3.4291,1.28,,,2.2949,0.8318,0.7081,0.0,,218401.0,218401.0,156861.0,3035770.0,3035770.0,6.347,13.7061,0.165086,0.839356,1.28413,0.27461,0.345416,15.15,12.39,139665,186661,-0.14279582020305862,1,23,89,2001-08-24
600418.SH,2024-01-19,13.85,13.6,14.06,13.59,13.9,-0.3,-2.1583,339613.0,468407.0,1.555,2.1651,0.8,,,2.2454,0.8139,0.6928,0.0,,218401.0,218401.0,156861.0,2970250.0,2970250.0,6.347,13.7924,0.176424,0.549165,1.32,0.439743,0.628287,15.29,12.51,89450,91116,-0.009162941837772215,1,23,89,2001-08-24
600418.SH,2024-01-22,13.65,13.0,13.73,12.87,13.6,-0.6,-4.4118,503027.0,668454.0,2.3032,3.2068,1.17,,,2.1463,0.778,0.6622,0.0,,218401.0,218401.0,156861.0,2839210.0,2839210.0,6.347,13.2886,0.298153,0.943444,2.08744,-0.459434,0.605263,14.96,12.24,127836,158896,-0.10670995454839252,1,23,89,2001-08-24
600418.SH,2024-01-23,12.87,13.07,13.13,12.76,13.0,0.07,0.5385,417591.0,542210.0,1.912,2.6622,0.88,,,2.1579,0.7822,0.6658,0.0,,218401.0,218401.0,156861.0,2854500.0,2854500.0,6.347,12.9842,0.113508,0.698952,0.768467,-0.0298634,0.338485,14.3,11.7,102438,96993,0.028172108173587507,1,23,89,2001-08-24
600418.SH,2024-01-24,13.1,13.2,13.31,12.78,13.07,0.13,0.9946,444991.0,582391.0,2.0375,2.8368,1.0,,,2.1794,0.7899,0.6724,0.0,,218401.0,218401.0,156861.0,2882890.0,2882890.0,6.347,13.0877,0.162066,0.328761,-0.178926,0.449504,0.437318,14.38,11.76,123257,122260,0.004837948303526636,1,23,89,2001-08-24
600418.SH,2024-01-25,13.19,13.84,13.86,13.01,13.2,0.64,4.8485,721218.0,978777.0,3.3023,4.5978,1.61,,,2.285,0.8282,0.705,0.0,,218401.0,218401.0,156861.0,3022670.0,3022670.0,6.347,13.5712,0.159024,0.12508,1.32921,-0.177571,0.277389,14.52,11.88,251754,175085,0.18049216427728335,1,23,89,2001-08-24
600418.SH,2024-01-26,13.67,13.62,13.86,13.55,13.84,-0.22,-1.5896,474243.0,648904.0,2.1714,3.0233,0.98,,,2.2487,0.8151,0.6938,0.0,,218401.0,218401.0,156861.0,2974620.0,2974620.0,6.347,13.6829,0.121396,0.0578949,0.78468,-0.228743,0.55295,15.22,12.46,131661,152626,-0.07316583210850866,1,23,89,2001-08-24
600418.SH,2024-01-29,13.64,13.18,13.75,13.15,13.62,-0.44,-3.2305,392665.0,523227.0,1.7979,2.5033,0.77,,,2.1761,0.7888,0.6714,0.0,,218401.0,218401.0,156861.0,2878520.0,2878520.0,6.347,13.325,0.122023,-1.50871,5.20424,0.598133,0.764198,14.98,12.26,92939,134667,-0.1831721365996708,1,23,89,2001-08-24
600418.SH,2024-01-30,13.11,12.72,13.25,12.69,13.18,-0.46,-3.4901,332983.0,431258.0,1.5246,2.1228,0.68,,,2.1001,0.7612,0.648,0.0,,218401.0,218401.0,156861.0,2778060.0,2778060.0,6.347,12.9514,0.245445,0.521229,0.471201,-0.24025,0.579549,14.5,11.86,81101,98902,-0.09812280166517591,1,23,89,2001-08-24
600418.SH,2024-01-31,12.68,12.18,12.91,12.11,12.72,-0.54,-4.2453,454817.0,565865.0,2.0825,2.8995,0.96,,,2.011,0.7289,0.6205,0.0,,218401.0,218401.0,156861.0,2660120.0,2660120.0,6.347,12.4416,0.167087,0.139622,0.0995573,0.2301,0.716718,13.99,11.45,108150,157351,-0.18439635986057595,1,23,89,2001-08-24
600418.SH,2024-02-01,12.29,11.95,12.34,11.78,12.18,-0.23,-1.8883,549662.0,661489.0,2.5168,3.5041,1.16,,,1.973,0.7151,0.6088,0.0,,218401.0,218401.0,156861.0,2609890.0,2609890.0,6.347,12.0345,0.0970815,0.756276,2.01928,-0.0708754,0.465246,13.4,10.96,119708,138700,-0.07189539935863198,1,23,89,2001-08-24
600418.SH,2024-02-02,12.05,11.55,12.21,11.05,11.95,-0.4,-3.3473,570078.0,665222.0,2.6102,3.6343,1.29,,,1.9069,0.6912,0.5884,0.0,,218401.0,218401.0,156861.0,2522530.0,2522530.0,6.347,11.669,0.17339,1.18013,3.21781,-0.353072,0.470477,13.15,10.76,129424,168270,-0.1299012499296341,1,23,89,2001-08-24
600418.SH,2024-02-05,11.45,10.62,11.49,10.4,11.55,-0.93,-8.0519,828999.0,897927.0,3.7958,5.2849,1.8,,,1.7534,0.6355,0.541,0.0,,218401.0,218401.0,156861.0,2319420.0,2319420.0,6.347,10.8315,0.113054,0.169882,-0.302428,0.196429,0.592131,12.71,10.4,184879,239130,-0.12779779653655807,1,23,89,2001-08-24
600418.SH,2024-02-06,10.42,11.42,11.54,10.28,10.62,0.8,7.533,750822.0,823877.0,3.4378,4.7865,1.37,,,1.8855,0.6834,0.5818,0.0,,218401.0,218401.0,156861.0,2494140.0,2494140.0,6.347,10.973,0.120708,0.626613,0.642503,-0.189871,0.224128,11.68,9.56,176549,169381,0.023648479921989547,1,23,89,2001-08-24
600418.SH,2024-02-07,11.38,12.56,12.56,11.38,11.42,1.14,9.9825,1090660.0,1347780.0,4.9938,6.953,1.73,,,2.0737,0.7516,0.6398,0.0,,218401.0,218401.0,156861.0,2743120.0,2743120.0,6.347,12.3575,0.0970598,3.333,15.9681,-0.538725,0.121934,12.56,10.28,553164,386992,0.17817994034715265,1,23,89,2001-08-24
600418.SH,2024-02-08,12.86,13.35,13.56,12.6,12.56,0.79,6.2898,1143850.0,1501870.0,5.2374,7.2921,1.51,,,2.2041,0.7989,0.6801,0.0,,218401.0,218401.0,156861.0,2915650.0,2915650.0,6.347,13.13,0.0853944,-0.268789,0.0841155,-0.471565,0.421636,13.82,11.3,322385,396801,-0.10089774514910187,1,23,89,2001-08-24
600418.SH,2024-02-19,13.4,13.11,13.55,12.86,13.35,-0.24,-1.7978,989389.0,1296260.0,4.5301,6.3074,1.13,,,2.1645,0.7846,0.6678,0.0,,218401.0,218401.0,156861.0,2863240.0,2863240.0,6.347,13.1016,0.108861,0.947863,3.45231,0.533612,0.386707,14.69,12.02,268602,279402,-0.020549417562211163,1,23,89,2001-08-24
600418.SH,2024-02-20,12.92,12.88,12.94,12.63,13.11,-0.23,-1.7544,582895.0,744332.0,2.6689,3.716,0.61,,,2.1265,0.7708,0.6561,0.0,,218401.0,218401.0,156861.0,2813000.0,2813000.0,6.347,12.7696,0.144093,0.0852479,-0.320036,-0.0167532,0.405287,14.42,11.8,153266,161794,-0.026477454895085243,1,23,89,2001-08-24
600418.SH,2024-02-21,12.7,13.41,13.83,12.62,12.88,0.53,4.1149,1115080.0,1492040.0,5.1056,7.1087,1.22,,,2.214,0.8025,0.6831,0.0,,218401.0,218401.0,156861.0,2928760.0,2928760.0,6.347,13.3806,0.106522,0.785323,0.671688,-0.532829,0.258353,14.17,11.59,363183,315045,0.07191336547510031,1,23,89,2001-08-24
600418.SH,2024-02-22,13.2,13.44,13.53,13.16,13.41,0.03,0.2237,621647.0,832339.0,2.8464,3.963,0.63,,,2.219,0.8043,0.6847,0.0,,218401.0,218401.0,156861.0,2935310.0,2935310.0,6.347,13.3892,0.143705,-0.248908,0.399808,-0.205615,0.542489,14.75,12.07,181739,197184,-0.04045388509494077,1,23,89,2001-08-24
600418.SH,2024-02-23,13.45,14.07,14.25,13.4,13.44,0.63,4.6875,1119380.0,1548160.0,5.1253,7.1361,1.26,,,2.323,0.842,0.7168,0.0,,218401.0,218401.0,156861.0,3072900.0,3072900.0,6.347,13.8305,0.107797,-0.610429,3.53931,0.52483,0.444081,14.78,12.1,413474,382670,0.039939728689870245,1,23,89,2001-08-24
600418.SH,2024-02-26,14.3,14.88,15.19,14.3,14.07,0.81,5.7569,1408130.0,2089160.0,6.4475,8.9769,1.59,,,2.4567,0.8905,0.758,0.0,,218401.0,218401.0,156861.0,3249810.0,3249810.0,6.347,14.8364,0.0779758,0.256209,0.396528,0.00161953,0.420569,15.48,12.66,582039,488973,0.08730254099435891,1,23,89,2001-08-24
600418.SH,2024-02-27,14.9,16.22,16.3,14.76,14.88,1.34,9.0054,1519040.0,2348210.0,6.9553,9.684,1.57,,,2.678,0.9707,0.8263,0.0,,218401.0,218401.0,156861.0,3542460.0,3542460.0,6.347,15.4585,0.147363,0.666865,0.282438,-0.259803,0.24104,16.37,13.39,726130,531899,0.156872923260715,1,23,89,2001-08-24
600418.SH,2024-02-28,15.9,14.6,16.0,14.6,16.22,-1.62,-9.9877,1597380.0,2453390.0,7.314,10.1834,1.38,,,2.4105,0.8737,0.7438,0.0,,218401.0,218401.0,156861.0,3188650.0,3188650.0,6.347,15.3588,0.177056,-0.00934683,-0.240031,0.237904,0.744555,17.84,14.6,499881,674778,-0.14699993180743556,1,23,89,2001-08-24
600418.SH,2024-02-29,14.31,15.48,15.55,14.28,14.6,0.88,6.0274,1130120.0,1713040.0,5.1745,7.2046,0.9,,,2.5558,0.9264,0.7886,0.0,,218401.0,218401.0,156861.0,3380850.0,3380850.0,6.347,15.158,0.145622,-0.0353701,0.168931,-0.339531,0.361454,16.06,13.14,418111,396255,0.02836195262259699,1,23,89,2001-08-24
600418.SH,2024-03-01,15.49,15.5,15.63,15.0,15.48,0.02,0.1292,1045220.0,1608840.0,4.7858,6.6634,0.77,,,2.5591,0.9276,0.7896,0.0,,218401.0,218401.0,156861.0,3385220.0,3385220.0,6.347,15.3924,0.151069,-0.264639,2.09838,-0.300836,0.500559,17.03,13.93,340432,432926,-0.11835992793886577,1,23,89,2001-08-24
600418.SH,2024-03-04,15.24,15.37,15.56,14.9,15.5,-0.13,-0.8387,775212.0,1183150.0,3.5495,4.942,0.58,,,2.5376,0.9198,0.783,0.0,,218401.0,218401.0,156861.0,3356820.0,3356820.0,6.347,15.2623,0.0916627,-0.0921808,1.42173,-0.557301,0.47356,17.05,13.95,249556,328654,-0.13509919821061314,1,23,89,2001-08-24
600418.SH,2024-03-05,15.13,16.55,16.91,14.9,15.37,1.18,7.6773,2129100.0,3458440.0,9.7486,13.5732,1.75,,,2.7325,0.9904,0.8431,0.0,,218401.0,218401.0,156861.0,3614540.0,3614540.0,6.347,16.2437,0.148341,0.878363,2.40379,0.181607,0.246894,16.91,13.83,1147204,854862,0.1478826789185832,1,23,89,2001-08-24
600418.SH,2024-03-06,16.25,16.29,16.68,15.92,16.55,-0.26,-1.571,1572480.0,2545640.0,7.2,10.0247,1.18,,,2.6895,0.9749,0.8298,0.0,,218401.0,218401.0,156861.0,3557750.0,3557750.0,6.347,16.1887,0.0935566,0.146184,1.10369,-0.217453,0.425867,18.21,14.9,619884,688724,-0.05163467825518789,1,23,89,2001-08-24
600418.SH,2024-03-07,16.16,15.91,16.62,15.84,16.29,-0.38,-2.3327,1054010.0,1712210.0,4.826,6.7194,0.79,,,2.6268,0.9521,0.8105,0.0,,218401.0,218401.0,156861.0,3474760.0,3474760.0,6.347,16.2448,0.133589,0.0774574,0.451993,0.377556,0.662755,17.92,14.66,303653,412291,-0.15122548881474063,1,23,89,2001-08-24
600418.SH,2024-03-08,15.86,16.0,16.06,15.65,15.91,0.09,0.5657,664598.0,1057020.0,3.043,4.2369,0.51,,,2.6417,0.9575,0.8151,0.0,,218401.0,218401.0,156861.0,3494420.0,3494420.0,6.347,15.9047,0.245646,0.610573,0.502817,0.412693,0.338937,17.5,14.32,233668,247160,-0.02772729238377975,1,23,89,2001-08-24
600418.SH,2024-03-11,16.14,16.86,17.08,15.99,16.0,0.86,5.375,1494770.0,2489690.0,6.8441,9.5292,1.21,,,2.7836,1.009,0.8589,0.0,,218401.0,218401.0,156861.0,3682240.0,3682240.0,6.347,16.6561,0.0956277,1.15606,1.57943,-0.369524,0.241322,17.6,14.4,710069,536509,0.1405699524949872,1,23,89,2001-08-24
600418.SH,2024-03-12,16.9,16.85,17.22,16.5,16.86,-0.01,-0.0593,1186380.0,1999650.0,5.4321,7.5633,0.86,,,2.782,1.0084,0.8584,0.0,,218401.0,218401.0,156861.0,3680060.0,3680060.0,6.347,16.8551,0.080589,-0.33453,-0.479118,0.249095,0.538382,18.55,15.17,448257,494842,-0.048396053468887215,1,23,89,2001-08-24
600418.SH,2024-03-13,16.88,17.19,17.79,16.8,16.85,0.34,2.0178,1432420.0,2486770.0,6.5587,9.1318,1.2,,,2.8381,1.0287,0.8757,0.0,,218401.0,218401.0,156861.0,3754310.0,3754310.0,6.347,17.3606,0.114691,0.85444,1.68573,0.158862,0.383296,18.54,15.17,574886,586561,-0.008907809655906365,1,23,89,2001-08-24
600418.SH,2024-03-14,17.15,16.72,17.21,16.51,17.19,-0.47,-2.7341,966100.0,1626240.0,4.4235,6.159,0.83,,,2.7605,1.0006,0.8517,0.0,,218401.0,218401.0,156861.0,3651660.0,3651660.0,6.347,16.8331,0.0965345,-0.269737,0.893048,0.137421,0.609832,18.91,15.47,314195,407566,-0.12926852498351815,1,23,89,2001-08-24
600418.SH,2024-03-15,16.7,17.14,17.4,16.45,16.72,0.42,2.512,1064160.0,1805720.0,4.8725,6.7841,0.93,,,2.8299,1.0257,0.8731,0.0,,218401.0,218401.0,156861.0,3743390.0,3743390.0,6.347,16.9685,0.142253,0.455004,0.388742,-0.0569722,0.345857,18.39,15.05,409656,388001,0.02904444020202751,1,23,89,2001-08-24
600418.SH,2024-03-18,17.6,18.85,18.85,17.6,17.14,1.71,9.9767,2174900.0,3978620.0,9.9583,13.8651,1.77,,,3.1122,1.1281,0.9603,0.0,,218401.0,218401.0,156861.0,4116860.0,4116860.0,6.347,18.2933,0.253529,0.822731,0.772255,0.0204979,0.251916,18.85,15.43,1251031,852441,0.19180012005336786,1,23,89,2001-08-24
600418.SH,2024-03-19,18.7,18.56,19.13,18.5,18.85,-0.29,-1.5385,1721490.0,3229360.0,7.8822,10.9746,1.26,,,3.0643,1.1107,0.9455,0.0,,218401.0,218401.0,156861.0,4053520.0,4053520.0,6.347,18.7591,0.0919267,0.515251,0.394649,0.301389,0.512707,20.74,16.97,799715,962628,-0.09221754424137102,1,23,89,2001-08-24
600418.SH,2024-03-20,18.58,18.77,18.99,18.2,18.56,0.21,1.1315,1080300.0,2007760.0,4.9464,6.887,0.73,,,3.099,1.1233,0.9562,0.0,,218401.0,218401.0,156861.0,4099390.0,4099390.0,6.347,18.5853,0.167456,-0.662709,0.690883,0.452723,0.63409,20.42,16.7,422786,451788,-0.032609859019885716,1,23,89,2001-08-24
600418.SH,2024-03-21,18.5,18.5,18.95,18.25,18.77,-0.27,-1.4385,1100660.0,2036160.0,5.0396,7.0168,0.79,,,3.0544,1.1071,0.9424,0.0,,218401.0,218401.0,156861.0,4040420.0,4040420.0,6.347,18.4995,0.117194,0.741059,1.36213,0.352516,0.373504,20.65,16.89,373200,366167,0.010016167452171019,1,23,89,2001-08-24
600418.SH,2024-03-22,18.37,18.1,18.46,17.82,18.5,-0.4,-2.1622,910391.0,1645220.0,4.1684,5.8038,0.64,,,2.9884,1.0832,0.922,0.0,,218401.0,218401.0,156861.0,3953060.0,3953060.0,6.347,18.0715,0.121435,0.233744,0.0873051,0.141627,0.465438,20.35,16.65,309850,374143,-0.09330492825711932,1,23,89,2001-08-24
600418.SH,2024-03-25,17.91,17.5,18.18,17.47,18.1,-0.6,-3.3149,905176.0,1614520.0,4.1446,5.7706,0.65,,,2.8893,1.0473,0.8915,0.0,,218401.0,218401.0,156861.0,3822020.0,3822020.0,6.347,17.8365,0.235144,0.531831,0.576231,-0.558473,0.501152,19.91,16.29,313727,396757,-0.11563391598365183,1,23,89,2001-08-24
600418.SH,2024-03-26,17.48,17.13,17.65,16.97,17.5,-0.37,-2.1143,901716.0,1556200.0,4.1287,5.7485,0.79,,,2.8282,1.0251,0.8726,0.0,,218401.0,218401.0,156861.0,3741210.0,3741210.0,6.347,17.2582,0.110691,0.492755,0.78049,0.295188,0.475052,19.25,15.75,259744,381376,-0.18905182368152706,1,23,89,2001-08-24
600418.SH,2024-03-27,17.22,16.25,17.4,16.23,17.13,-0.88,-5.1372,911343.0,1524990.0,4.1728,5.8099,0.93,,,2.6829,0.9725,0.8278,0.0,,218401.0,218401.0,156861.0,3549020.0,3549020.0,6.347,16.7335,0.243024,-0.0853051,-0.574674,0.138609,0.72234,18.84,15.42,252331,372303,-0.19099822685547618,1,23,89,2001-08-24
600418.SH,2024-03-28,16.25,16.83,17.0,16.23,16.25,0.58,3.5692,875115.0,1462050.0,4.0069,5.5789,0.93,,,2.7787,1.0072,0.8574,0.0,,218401.0,218401.0,156861.0,3675690.0,3675690.0,6.347,16.7069,0.128762,-0.00367052,1.05106,-0.618746,0.405178,17.88,14.63,295401,326912,-0.049476551633880914,1,23,89,2001-08-24
600418.SH,2024-03-29,16.72,16.49,16.72,16.06,16.83,-0.34,-2.0202,675162.0,1103250.0,3.0914,4.3042,0.75,,,2.7226,0.9868,0.84,0.0,,218401.0,218401.0,156861.0,3601430.0,3601430.0,6.347,16.3405,0.108849,-0.341882,0.2692,0.239892,0.572203,18.51,15.15,167153,283293,-0.25736158647932367,1,23,89,2001-08-24
600418.SH,2024-04-01,16.55,17.42,17.9,16.5,16.49,0.93,5.6398,977852.0,1692730.0,4.4773,6.2339,1.15,,,2.8761,1.0425,0.8874,0.0,,218401.0,218401.0,156861.0,3804540.0,3804540.0,6.347,17.3107,0.0961536,1.3447,2.76998,-0.208932,0.217066,18.14,14.84,354078,297888,0.0876091779541058,1,23,89,2001-08-24
600418.SH,2024-04-02,17.42,16.74,17.42,16.63,17.42,-0.68,-3.9036,789946.0,1332860.0,3.617,5.036,0.91,,,2.7638,1.0018,0.8528,0.0,,218401.0,218401.0,156861.0,3656030.0,3656030.0,6.347,16.8728,0.120603,-0.20031,0.469752,0.406725,0.679549,19.16,15.68,200130,274433,-0.15672581492428292,1,23,89,2001-08-24
600418.SH,2024-04-03,16.56,16.19,16.59,16.1,16.74,-0.55,-3.2855,578938.0,940978.0,2.6508,3.6908,0.68,,,2.673,0.9689,0.8247,0.0,,218401.0,218401.0,156861.0,3535910.0,3535910.0,6.347,16.2535,0.150563,0.0743119,0.73394,0.319473,0.61926,18.41,15.07,160518,199479,-0.1082428407995004,1,23,89,2001-08-24
600418.SH,2024-04-08,16.35,16.68,17.15,16.22,16.19,0.49,3.0266,823318.0,1371590.0,3.7698,5.2487,1.06,,,2.7539,0.9982,0.8497,0.0,,218401.0,218401.0,156861.0,3642930.0,3642930.0,6.347,16.6593,0.114552,1.20574,2.06862,-0.231473,0.246667,17.81,14.57,267779,219861,0.09864256664118762,1,23,89,2001-08-24
600418.SH,2024-04-09,16.63,16.47,16.81,16.37,16.68,-0.21,-1.259,527447.0,871330.0,2.415,3.3625,0.69,,,2.7193,0.9856,0.839,0.0,,218401.0,218401.0,156861.0,3597060.0,3597060.0,6.347,16.5198,0.124325,0.514995,1.87158,0.533708,0.486285,18.35,15.01,129668,139252,-0.03464081519450813,1,23,89,2001-08-24
600418.SH,2024-04-10,16.4,16.24,16.68,16.0,16.47,-0.23,-1.3965,424002.0,689892.0,1.9414,2.703,0.57,,,2.6813,0.9719,0.8273,0.0,,218401.0,218401.0,156861.0,3546830.0,3546830.0,6.347,16.271,0.13237,-0.516229,1.69162,0.256417,0.651738,18.12,14.82,102392,128605,-0.11181981299716601,1,23,89,2001-08-24
600418.SH,2024-04-11,16.11,16.44,16.95,16.0,16.24,0.2,1.2315,775272.0,1283360.0,3.5498,4.9424,1.23,,,2.7143,0.9838,0.8375,0.0,,218401.0,218401.0,156861.0,3590510.0,3590510.0,6.347,16.5537,0.107526,1.25617,3.81646,0.625222,0.356357,17.86,14.62,296939,234134,0.1193579748787487,1,23,89,2001-08-24
600418.SH,2024-04-12,16.45,16.23,16.88,16.2,16.44,-0.21,-1.2774,685182.0,1134110.0,3.1373,4.3681,1.09,,,2.6796,0.9713,0.8268,0.0,,218401.0,218401.0,156861.0,3544650.0,3544650.0,6.347,16.552,0.106827,0.47356,0.0719853,0.519948,0.538014,18.08,14.8,211033,241503,-0.0658769975223663,1,23,89,2001-08-24
600418.SH,2024-04-15,16.1,15.87,16.39,15.52,16.23,-0.36,-2.2181,661676.0,1052670.0,3.0296,4.2182,1.02,,,2.6202,0.9497,0.8084,0.0,,218401.0,218401.0,156861.0,3466020.0,3466020.0,6.347,15.9091,0.130857,-1.13938,3.58247,-0.220285,0.66741,17.85,14.61,155637,223927,-0.17947457496258418,1,23,89,2001-08-24
600418.SH,2024-04-16,15.7,14.84,15.8,14.83,15.87,-1.03,-6.4902,839308.0,1269900.0,3.843,5.3506,1.37,,,2.4501,0.8881,0.756,0.0,,218401.0,218401.0,156861.0,3241070.0,3241070.0,6.347,15.1304,0.140081,0.0633211,2.19874,0.0613064,0.62334,17.46,14.28,213308,298178,-0.16590410162549815,1,23,89,2001-08-24
600418.SH,2024-04-17,15.21,15.79,15.79,15.21,14.84,0.95,6.4016,674443.0,1047510.0,3.0881,4.2996,1.0,,,2.607,0.9449,0.8044,0.0,,218401.0,218401.0,156861.0,3448550.0,3448550.0,6.347,15.5314,0.16399,0.0380646,-0.336413,-0.183214,0.313975,16.32,13.36,183704,178270,0.015260071248208938,1,23,89,2001-08-24
600418.SH,2024-04-18,15.75,15.94,16.47,15.48,15.79,0.15,0.95,704488.0,1132550.0,3.2257,4.4912,0.97,,,2.6318,0.9539,0.812,0.0,,218401.0,218401.0,156861.0,3481310.0,3481310.0,6.347,16.0762,0.156138,1.52162,4.97982,-0.544604,0.284265,17.37,14.21,205014,204641,0.0024643879745091233,1,23,89,2001-08-24
600418.SH,2024-04-19,15.9,16.05,16.16,15.66,15.94,0.11,0.6901,509567.0,811717.0,2.3332,3.2485,0.71,,,2.6499,0.9605,0.8176,0.0,,218401.0,218401.0,156861.0,3505340.0,3505340.0,6.347,15.9296,0.169717,0.717674,5.15182,0.460992,0.394453,17.53,14.35,143884,128603,0.057175547283045816,1,23,89,2001-08-24
600418.SH,2024-04-22,15.83,15.49,15.92,15.41,16.05,-0.56,-3.4891,443157.0,691690.0,2.0291,2.8252,0.65,,,2.5575,0.927,0.7891,0.0,,218401.0,218401.0,156861.0,3383030.0,3383030.0,6.347,15.6082,0.190425,0.822277,4.01225,0.0798647,0.412538,17.66,14.45,109832,111011,-0.004357757341971929,1,23,89,2001-08-24
600418.SH,2024-04-23,15.58,15.43,15.72,15.18,15.49,-0.06,-0.3873,348411.0,537311.0,1.5953,2.2211,0.55,,,2.5475,0.9234,0.786,0.0,,218401.0,218401.0,156861.0,3369930.0,3369930.0,6.347,15.4217,0.132367,0.483935,0.667872,0.587257,0.485219,17.04,13.94,75495,82778,-0.04531987265000717,1,23,89,2001-08-24
600418.SH,2024-04-24,15.5,15.95,16.15,15.5,15.43,0.52,3.3701,595100.0,947542.0,2.7248,3.7938,1.11,,,2.6334,0.9545,0.8125,0.0,,218401.0,218401.0,156861.0,3483500.0,3483500.0,6.347,15.9224,0.12464,2.20538,6.81186,-0.258683,0.168806,16.97,13.89,227380,166702,0.15383025450576146,1,23,89,2001-08-24
600418.SH,2024-04-25,16.1,15.86,16.35,15.8,15.95,-0.09,-0.5643,507317.0,811351.0,2.3229,3.2342,0.98,,,2.6185,0.9491,0.8079,0.0,,218401.0,218401.0,156861.0,3463840.0,3463840.0,6.347,15.993,0.092319,1.85736,8.62157,0.401829,0.357256,17.55,14.36,166392,142896,0.07656533909498194,1,23,89,2001-08-24
600418.SH,2024-04-26,15.76,16.6,16.65,15.75,15.86,0.74,4.6658,963674.0,1575410.0,4.4124,6.1435,2.0,,,2.7407,0.9934,0.8456,0.0,,218401.0,218401.0,156861.0,3625460.0,3625460.0,6.347,16.3479,0.182577,0.024425,-0.239962,0.161231,0.334844,17.45,14.27,336256,323984,0.019280147553137138,1,23,89,2001-08-24
600418.SH,2024-04-29,16.49,16.42,16.85,16.1,16.6,-0.18,-1.0843,870627.0,1430160.0,3.9864,5.5503,1.52,,,2.711,0.9826,0.8365,0.0,,218401.0,218401.0,156861.0,3586140.0,3586140.0,6.347,16.4268,0.140714,-0.291927,1.71695,-0.308921,0.571233,18.26,14.94,227944,289729,-0.118675371225305,1,23,89,2001-08-24
600418.SH,2024-04-30,16.7,15.66,16.76,15.52,16.42,-0.76,-4.6285,937360.0,1494800.0,4.2919,5.9757,1.43,225.739,313.775,2.5559,0.761,0.7527,0.0,,218401.0,218401.0,156861.0,3420160.0,3420160.0,6.347,15.9469,0.102178,-1.40357,6.59287,0.498898,0.713983,18.06,14.78,272191,371587,-0.15397860037253766,1,23,89,2001-08-24
600418.SH,2024-05-06,15.97,15.92,16.43,15.88,15.66,0.26,1.6603,702480.0,1136030.0,3.2165,4.4784,0.91,229.487,318.985,2.5983,0.7737,0.7652,0.0,,218401.0,218401.0,156861.0,3476940.0,3476940.0,6.347,16.1717,0.104323,-0.0989902,6.74501,0.455477,0.655054,17.23,14.09,245328,248918,-0.006748887494284051,1,23,89,2001-08-24
600418.SH,2024-05-07,15.9,15.3,15.9,15.1,15.92,-0.62,-3.8945,985758.0,1515850.0,4.5135,6.2843,1.24,220.55,306.562,2.4971,0.7435,0.7354,0.0,,218401.0,218401.0,156861.0,3341540.0,3341540.0,6.347,15.3775,0.099001,0.269263,1.52016,0.397409,0.591294,17.51,14.33,246328,419954,-0.2608105707637303,1,23,89,2001-08-24
600418.SH,2024-05-08,15.16,15.17,15.51,14.86,15.3,-0.13,-0.8497,500807.0,761739.0,2.2931,3.1927,0.56,218.676,303.957,2.4759,0.7372,0.7292,0.0,,218401.0,218401.0,156861.0,3313140.0,3313140.0,6.347,15.2102,0.140066,0.747063,1.55414,0.164593,0.347851,16.83,13.77,140965,146186,-0.017383806989550173,1,23,89,2001-08-24
600418.SH,2024-05-09,15.17,15.36,15.55,15.01,15.17,0.19,1.2525,514946.0,788817.0,2.3578,3.2828,0.64,221.415,307.764,2.5069,0.7465,0.7383,0.0,,218401.0,218401.0,156861.0,3354640.0,3354640.0,6.347,15.3184,0.112792,0.366165,0.0738828,0.0683211,0.362357,16.69,13.65,170267,152902,0.05479529128994126,1,23,89,2001-08-24
